10591,None,Criminal Division; ,10-1190; 
10592,None,Tax Division; ,10-1188; 
10593,None,Civil Rights Division; ,10-1187; 
10594,None,Criminal Division; ,10-1185; 
10595,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1186; 
10596,None,Civil Rights Division; ,10-1184; 
10597,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1181; 
10598,None,Criminal Division; ,10-1183; 
10599,None,Environment and Natural Resources Division; ,10-1180; 
10600,None,Criminal Division; ,10-1179; 
10601,None,Criminal Division; ,10-1178; 
10602,None,Criminal Division; ,10-1176; 
10603,None,Civil Division; ,10-1175; 
10604,None,National Security Division (NSD); ,10-1174; 
10605,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-1173; 
10606,None,Office of the Deputy Attorney General; ,10-1172; 
10607,None,National Security Division (NSD); ,10-1170; 
10608,Indian Country Law and Justice; ,Office of the Attorney General; ,10-1169; 
10609,None,Tax Division; ,10-1167; 
10610,None,Civil Rights Division; ,10-1166; 
10611,None,Civil Rights Division; ,10-1165; 
10612,None,Civil Rights Division; ,10-1162; 
10613,None,Antitrust Division; ,10-1160; 
10614,None,Environment and Natural Resources Division; ,10-1161; 
10615,None,Civil Rights Division; ,10-1158; 
10616,None,Criminal Division; ,10-1157; 
10617,None,Criminal Division; ,10-1156; 
10618,None,Criminal Division; ,10-1153; 
10619,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-1154; 
10620,None,Antitrust Division; ,10-1152; 
10621,None,Tax Division; ,10-1151; 
10622,None,Tax Division; ,10-1149; 
10623,None,Environment and Natural Resources Division; ,10-1150; 
10624,None,Civil Rights Division; ,10-1148; 
10625,None,Criminal Division; ,10-1147; 
10626,None,Civil Rights Division; ,10-1146; 
10627,None,Tax Division; ,10-1145; 
10628,None,Environment and Natural Resources Division; ,10-1144; 
10629,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1143; 
10630,None,Office of the Deputy Attorney General; ,10-1140; 
10631,None,Environment and Natural Resources Division; ,10-1139; 
10632,None,Civil Rights Division; ,10-1137; 
10633,None,Criminal Division; ,10-1138; 
10634,None,Civil Rights Division; ,10-1136; 
10635,None,Criminal Division; ,10-1135; 
10636,None,Criminal Division; ,10-1134; 
10637,None,Criminal Division; ,10-1133; 
10638,None,Environment and Natural Resources Division; ,10-1132; 
10639,None,Civil Rights Division; ,10-1130; 
10640,None,Office of the Attorney General; ,10-1129; 
10641,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1128; 
10642,None,Civil Division; ,10-1127; 
10643,None,Criminal Division; ,10-1125; 
10644,None,Office of the Attorney General; ,10-1124; 
10645,None,Civil Rights Division; ,10-1122; 
10646,None,Office of the Attorney General; ,10-1120; 
10647,None,Civil Division; ,10-1116; 
10648,None,Criminal Division; ,10-1118; 
10649,None,Criminal Division; ,10-1119; 
10650,None,Criminal Division; ,10-1117; 
10651,None,Antitrust Division; ,10-1115; 
10652,None,Criminal Division; ,10-1114; 
10653,None,Office of the Attorney General; ,10-1112; 
10654,None,Civil Division; ,10-1111; 
10655,None,Civil Rights Division; ,10-1110; 
10656,None,Civil Rights Division; Civil Rights - Educational Opportunities Section; ,10-1109; 
10657,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1107; 
10658,None,Tax Division; ,10-1107; 
10659,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-1106; 
10660,None,Environment and Natural Resources Division; ,10-1105; 
10661,None,Office of the Associate Attorney General; ,10-1100; 
10662,None,Civil Division; ,10-1102; 
10663,None,Environment and Natural Resources Division; ,10-1103; 
10664,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1101; 
10665,None,Antitrust Division; ,10-1098; 
10666,None,Antitrust Division; ,10-1104; 
10667,None,Criminal Division; ,10-1097; 
10668,None,Criminal Division; ,10-1096; 
10669,None,Criminal Division; ,10-1094; 
10670,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-1095; 
10671,None,Tax Division; ,10-1091; 
10672,None,Tax Division; ,10-1093; 
10673,None,Tax Division; ,10-1089; 
10674,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1090; 
10675,None,Environment and Natural Resources Division; ,10-1088; 
10676,None,Office of the Attorney General; ,10-1087; 
10677,None,Criminal Division; ,10-1086; 
10678,None,Civil Rights Division; ,10-1085; 
10679,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-1084; 
10680,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-1083; 
10681,None,Antitrust Division; ,10-1082; 
10682,None,Criminal Division; ,10-1079; 
10683,None,Criminal Division; ,10-1078; 
10684,None,Antitrust Division; ,10-1076; 
10685,None,Criminal Division; ,10-1077; 
10686,None,Civil Rights Division; ,10-1074; 
10687,None,Office of the Attorney General; ,10-1070; 
10688,None,Criminal Division; ,10-1073; 
10689,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1069; 
10690,None,Civil Rights Division; ,10-1067; 
10691,None,Criminal Division; ,10-1068; 
10692,None,Tax Division; ,10-1066; 
10693,None,Tax Division; ,10-1065; 
10694,None,Tax Division; ,10-1064; 
10695,None,Tax Division; ,10-1063; 
10696,None,Antitrust Division; ,10-1061; 
10697,None,Environment and Natural Resources Division; ,10-1059; 
10698,None,Civil Rights Division; ,10-1058; 
10699,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1056; 
10700,None,Civil Division; ,10-1054; 
10701,None,Tax Division; ,10-1053; 
10702,None,Civil Rights Division; ,10-1051; 
10703,None,Criminal Division; ,10-1050; 
10704,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-1049; 
10705,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-1048; 
10706,None,Tax Division; ,10-1047; 
10707,None,National Security Division (NSD); ,10-1044; 
10708,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-1045; 
10709,None,Criminal Division; ,10-1032; 
10710,None,Criminal Division; ,10-1042; 
10711,None,Tax Division; ,10-1040; 
10712,None,Criminal Division; ,10-1041; 
10713,None,Criminal Division; ,10-1039; 
10714,None,Criminal Division; ,10-1038; 
10715,None,Criminal Division; ,10-1036; 
10716,None,Criminal Division; ,10-1031; 
10717,None,Civil Rights Division; ,10-1035; 
10718,None,Criminal Division; ,10-1034; 
10719,None,Criminal Division; ,10-1033; 
10720,Indian Country Law and Justice; ,Office on Violence Against Women; ,10-1029; 
10721,None,Civil Division; ,10-1028; 
10722,None,Environment and Natural Resources Division; ,10-1027; 
10723,None,Tax Division; ,10-1025; 
10724,None,Criminal Division; ,10-1024; 
10725,None,Criminal Division; ,10-1021; 
10726,None,Civil Rights Division; ,10-1020; 
10727,None,Office of the Attorney General; ,10-1019; 
10728,None,Civil Rights Division; ,10-1018; 
10729,None,Antitrust Division; ,10-1016; 
10730,None,Environment and Natural Resources Division; ,10-1015; 
10731,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-1014; 
10732,None,Criminal Division; ,10-1013; 
10733,None,Criminal Division; ,10-1012; 
10734,None,Criminal Division; ,10-1009; 
10735,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-1011; 
10736,None,Antitrust Division; ,10-1008; 
10737,None,Antitrust Division; ,10-1007; 
10738,None,Criminal Division; ,10-1006; 
10739,None,Civil Rights Division; ,10-1004; 
10740,None,Civil Division; ,10-1002; 
10741,None,Antitrust Division; ,10-998; 
10742,None,Civil Division; ,10-1001; 
10743,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-999; 
10744,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-997; 
10745,None,Antitrust Division; ,10-995; 
10746,None,Criminal Division; ,10-996; 
10747,None,Criminal Division; ,10-994; 
10748,None,Civil Rights Division; ,10-993; 
10749,None,Criminal Division; ,10-1000; 
10750,None,Civil Rights Division; ,10-992; 
10751,None,Criminal Division; ,10-990 ; 
10752,None,National Security Division (NSD); ,10-987; 
10753,None,Civil Division; ,10-988; 
10754,Intellectual Property; ,Criminal Division; ,10-983; 
10755,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-985; 
10756,None,Criminal Division; ,10-984; 
10757,None,Tax Division; ,10-981 ; 
10758,None,Civil Division; ,10-979; 
10759,None,Civil Rights Division; ,10-977; 
10760,None,Tax Division; ,10-980; 
10761,None,Criminal Division; ,10-982; 
10762,None,Tax Division; ,10-978; 
10763,None,Criminal Division; ,10-976; 
10764,None,Antitrust Division; ,10-974; 
10765,None,National Security Division (NSD); ,10-975; 
10766,None,Criminal Division; ,10-972; 
10767,None,Antitrust Division; ,10-973; 
10768,None,Antitrust Division; ,10-969; 
10769,None,Criminal Division; ,10-971; 
10770,None,Tax Division; ,10-967; 
10771,None,Tax Division; ,10-970; 
10772,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-968; 
10773,None,Office of the Attorney General; ,10-965; 
10774,None,Tax Division; ,10-964; 
10775,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-963; 
10776,None,Environment and Natural Resources Division; ,10-960; 
10777,None,Criminal Division; ,10-966; 
10778,None,Criminal Division; ,10-962; 
10779,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-961; 
10780,None,Criminal Division; ,10-959; 
10781,None,Criminal Division; ,10-958; 
10782,None,Tax Division; ,10-956; 
10783,None,Criminal Division; ,10-955; 
10784,None,Criminal Division; ,10-953; 
10785,None,Tax Division; ,10-954; 
10786,None,Criminal Division; ,10-952; 
10787,Indian Country Law and Justice; ,Civil Rights Division; ,10-951	; 
10788,None,Criminal Division; ,10-948; 
10789,None,Civil Rights Division; Civil Rights - Criminal Section; Office of the Attorney General; ,10-947; 
10790,None,Tax Division; ,10-946; 
10791,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-944; 
10792,None,Criminal Division; ,10-945; 
10793,None,Antitrust Division; ,10-943; 
10794,None,Civil Division; ,10-942; 
10795,None,Office of the Deputy Attorney General; ,10-941; 
10796,None,Criminal Division; ,10-940; 
10797,None,Environment and Natural Resources Division; ,10-939; 
10798,None,Antitrust Division; ,10-938; 
10799,None,Office of Public Affairs; ,10-937; 
10800,None,Criminal Division; ,10-936; 
10801,None,Criminal Division; ,10-935; 
10802,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-934; 
10803,None,Criminal Division; ,10-933; 
10804,None,Environment and Natural Resources Division; ,10-932; 
10805,None,Civil Rights Division; Civil Rights - Federal Coordination and Compliance Section; ,10-930; 
10806,None,Antitrust Division; ,10-931; 
10807,None,Tax Division; ,10-929; 
10808,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-928; 
10809,None,Civil Rights Division; ,10-926; 
10810,None,Antitrust Division; ,10-927; 
10811,None,Office of Public Affairs; ,10-925; 
10812,None,Criminal Division; ,10-924; 
10813,None,Criminal Division; ,10-923; 
10814,None,Criminal Division; ,10-921; 
10815,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-919; 
10816,None,Criminal Division; ,10-920; 
10817,None,Environment and Natural Resources Division; ,10-917; 
10818,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-916; 
10819,None,Tax Division; ,10-915; 
10820,None,Environment and Natural Resources Division; ,10-914; 
10821,None,National Security Division (NSD); ,10-913; 
10822,None,Tax Division; ,10-912; 
10823,None,Environment and Natural Resources Division; ,10-911; 
10824,None,Office of the Associate Attorney General; ,10-910; 
10825,None,Criminal Division; ,10-918; 
10826,None,Criminal Division; ,10-909; 
10827,None,Criminal Division; ,10-908; 
10828,None,Civil Rights Division; ,10-906; 
10829,None,Office of the Attorney General; ,10-905; 
10830,None,Tax Division; ,10-904; 
10831,None,Criminal Division; ,10-903; 
10832,None,Environment and Natural Resources Division; ,10-902; 
10833,None,Criminal Division; ,10-901; 
10834,None,Criminal Division; ,10-900; 
10835,None,Criminal Division; ,10-899; 
10836,None,Office of the Attorney General; ,10-898; 
10837,None,Criminal Division; ,10-894; 
10838,None,Environment and Natural Resources Division; ,10-896; 
10839,None,Antitrust Division; ,10-895; 
10840,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-892; 
10841,None,Tax Division; ,10-890; 
10842,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-891; 
10843,None,Environment and Natural Resources Division; ,10-889; 
10844,None,Antitrust Division; ,10-888; 
10845,None,Office of Public Affairs; ,10-887; 
10846,None,Criminal Division; ,10-886; 
10847,None,Criminal Division; ,10-885; 
10848,None,Civil Division; ,10-884; 
10849,None,Criminal Division; ,10-883; 
10850,None,Antitrust Division; ,10-882	; 
10851,None,Environment and Natural Resources Division; ,10-880; 
10852,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-876; 
10853,None,Criminal Division; ,10-877; 
10854,Hate Crimes; ,Civil Rights Division; ,10-878; 
10855,None,Criminal Division; ,10-879; 
10856,None,Tax Division; ,10-875; 
10857,None,Office of the Attorney General; ,10-872; 
10858,None,Civil Division; ,10-874; 
10859,None,Civil Division; ,10-873; 
10860,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-871; 
10861,None,Civil Rights Division; ,10-870; 
10862,None,Civil Rights Division; ,10-869; 
10863,None,Civil Rights Division; ,10-868; 
10864,None,Environment and Natural Resources Division; ,10-865; 
10865,None,Office of the Attorney General; ,10-867 ; 
10866,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-866; 
10867,None,National Security Division (NSD); ,10-864; 
10868,None,Criminal Division; ,10-862; 
10869,None,Antitrust Division; ,10-863; 
10870,None,Criminal Division; ,10-860; 
10871,None,Antitrust Division; ,10-859; 
10872,None,Office of the Attorney General; ,10-858; 
10873,None,Civil Division; ,10-857; 
10874,None,Criminal Division; ,10-856; 
10875,None,Criminal Division; ,10-855; 
10876,None,Criminal Division; ,10-854; 
10877,None,Tax Division; ,10-853; 
10878,None,Criminal Division; ,10-852; 
10879,None,Environment and Natural Resources Division; ,10-851; 
10880,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-850; 
10881,None,Criminal Division; ,10-848; 
10882,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-845; 
10883,None,Criminal Division; ,10-846; 
10884,None,Criminal Division; ,10-844; 
10885,None,Environment and Natural Resources Division; ,10-843; 
10886,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-842; 
10887,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-841; 
10888,None,Tax Division; ,10-839; 
10889,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-835; 
10890,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-834; 
10891,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-833; 
10892,None,Civil Rights Division; Civil Rights - Disability Rights Section; Office of the Attorney General; ,10-831; 
10893,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-830; 
10894,None,Criminal Division; ,10-829; 
10895,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-828; 
10896,None,Criminal Division; ,10-827; 
10897,None,Civil Rights Division; ,10-826; 
10898,None,Office of the Attorney General; ,10-820; 
10899,None,Office of the Attorney General; ,10-825; 
10900,None,Office of the Attorney General; ,10-823; 
10901,None,Tax Division; ,10-822; 
10902,None,Office of the Attorney General; ,10-821; 
10903,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-814; 
10904,None,Civil Rights Division; ,10-815; 
10905,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-816; 
10906,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-817; 
10907,None,Civil Rights Division; ,10-813; 
10908,None,Civil Rights Division; ,10-811; 
10909,None,Criminal Division; ,10-812; 
10910,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-810; 
10911,None,Criminal Division; ,10-809; 
10912,None,Office of the Attorney General; ,10-808; 
10913,None,Criminal Division; ,10-808; 
10914,None,Criminal Division; ,10-806; 
10915,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-804; 
10916,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-803; 
10917,None,Civil Rights Division; ,10-805; 
10918,None,Office of the Attorney General; ,10-802; 
10919,None,Criminal Division; ,10-799; 
10920,None,Civil Rights Division; Civil Rights - Educational Opportunities Section; ,10-800; 
10921,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-798; 
10922,None,Tax Division; ,10-795; 
10923,None,Civil Rights Division; ,10-794; 
10924,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-791; 
10925,None,Criminal Division; ,10-790; 
10926,None,Environment and Natural Resources Division; ,10-788; 
10927,None,Civil Rights Division; ,10-786; 
10928,None,Office of the Attorney General; ,10-787; 
10929,None,Criminal Division; ,10-784; 
10930,None,National Security Division (NSD); ,10-783; 
10931,None,Criminal Division; ,10-782; 
10932,None,Criminal Division; ,10-780; 
10933,None,National Security Division (NSD); ,10-781; 
10934,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-778; 
10935,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-777; 
10936,None,Office of Public Affairs; ,10-776; 
10937,None,Criminal Division; ,10-775; 
10938,None,Civil Rights Division; ,10-773; 
10939,None,Criminal Division; ,10-774; 
10940,None,Criminal Division; ,10-772; 
10941,Indian Country Law and Justice; ,Environment and Natural Resources Division; ,10-771; 
10942,None,Tax Division; ,10-770; 
10943,None,Environment and Natural Resources Division; ,10-769; 
10944,None,Criminal Division; ,10-768; 
10945,None,Tax Division; ,10-767; 
10946,None,Criminal Division; ,10-766; 
10947,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-765; 
10948,None,Criminal Division; ,10-764; 
10949,None,Tax Division; ,10-763; 
10950,None,Office of the Attorney General; ,10-762; 
10951,None,Office of the Attorney General; ,10-758; 
10952,Hate Crimes; ,Civil Rights Division; ,10-761; 
10953,None,Criminal Division; ,10-760 ; 
10954,None,Criminal Division; ,10-759; 
10955,None,Tax Division; ,10-757; 
10956,None,Antitrust Division; ,10-756; 
10957,None,Environment and Natural Resources Division; ,10-755; 
10958,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-754; 
10959,None,National Security Division (NSD); ,10-753; 
10960,None,Civil Rights Division; ,10-752; 
10961,None,Criminal Division; ,10-751; 
10962,None,Criminal Division; ,10-748; 
10963,None,Criminal Division; ,10-750; 
10964,None,Criminal Division; ,10-747; 
10965,None,Antitrust Division; ,10-746; 
10966,None,Criminal Division; ,10-744; 
10967,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-743; 
10968,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-742; 
10969,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-741; 
10970,None,Criminal Division; ,10-740; 
10971,None,Criminal Division; ,10-739; 
10972,None,Criminal Division; ,10-737; 
10973,None,Criminal Division; ,10-736; 
10974,None,Criminal Division; ,10-735; 
10975,None,Civil Rights Division; ,10-734; 
10976,None,Environment and Natural Resources Division; ,10-733; 
10977,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-732; 
10978,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-728; 
10979,None,Criminal Division; ,10-730; 
10980,None,Criminal Division; ,10-727; 
10981,None,Tax Division; ,10-726; 
10982,None,Environment and Natural Resources Division; ,10-725; 
10983,Intellectual Property; ,Office of the Attorney General; ,10-722; 
10984,None,Antitrust Division; ,10-720; 
10985,None,Office of the Attorney General; ,10-721; 
10986,None,Civil Rights Division; ,10-719; 
10987,None,Criminal Division; ,10-716; 
10988,None,Civil Rights Division; ,10-715; 
10989,None,Office of the Attorney General; ,10-714; 
10990,None,National Security Division (NSD); ,10-711; 
10991,None,Office of the Attorney General; ,10-713; 
10992,None,Civil Division; ,10-712; 
10993,None,Criminal Division; ,10-710; 
10994,None,Tax Division; ,10-709; 
10995,None,Office of Public Affairs; ,10-708; 
10996,None,National Security Division (NSD); ,10-706; 
10997,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-704; 
10998,None,Criminal Division; ,10-703; 
10999,None,Civil Division; ,10-697; 
11000,None,Civil Rights Division; ,10-699; 
11001,None,Office of the Attorney General; ,10-698; 
11002,None,Civil Division; ,10-696; 
11003,None,Civil Division; ,10-694; 
11004,None,Tax Division; ,10-693; 
11005,None,Civil Rights Division; ,10-692; 
11006,None,Civil Rights Division; ,10-691; 
11007,None,Criminal Division; ,10-687; 
11008,None,Criminal Division; ,10-688; 
11009,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-685; 
11010,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-686; 
11011,None,National Security Division (NSD); ,10-683; 
11012,None,Antitrust Division; ,10-682; 
11013,None,Antitrust Division; ,10-681; 
11014,None,Office of the Attorney General; ,10-680; 
11015,None,Criminal Division; ,10-678; 
11016,None,Criminal Division; ,10-677; 
11017,None,Environment and Natural Resources Division; ,10-676; 
11018,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-675; 
11019,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-674; 
11020,None,Civil Division; ,10-673; 
11021,None,Environment and Natural Resources Division; ,10-672; 
11022,None,Tax Division; ,10-671; 
11023,None,Criminal Division; ,10-670; 
11024,None,Office of the Attorney General; ,10-669; 
11025,None,Environment and Natural Resources Division; ,10-668; 
11026,None,Criminal Division; ,10-667; 
11027,Consumer Protection; ,Office of Public Affairs; ,10-666; 
11028,None,Civil Rights Division; ,10-665; 
11029,None,Criminal Division; ,10-664; 
11030,None,Tax Division; ,10-663; 
11031,None,Civil Division; ,10-662; 
11032,None,Civil Rights Division; ,10-661; 
11033,None,Civil Rights Division; ,10-660; 
11034,None,Antitrust Division; ,10-659; 
11035,None,Civil Division; ,10-658; 
11036,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-657; 
11037,None,Criminal Division; ,10-654; 
11038,None,Office of the Attorney General; ,10-653; 
11039,None,Criminal Division; ,10-652; 
11040,None,Tax Division; ,10-651; 
11041,None,Tax Division; ,10-650; 
11042,None,Environment and Natural Resources Division; ,10-644; 
11043,None,Criminal Division; ,10-643; 
11044,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-640; 
11045,None,Criminal Division; ,10-639; 
11046,None,Environment and Natural Resources Division; ,10-638; 
11047,None,Criminal Division; ,10-637; 
11048,None,Criminal Division; ,10-636; 
11049,None,Antitrust Division; ,10-629; 
11050,Indian Country Law and Justice; ,Civil Rights Division; ,10-631; 
11051,Intellectual Property; ,Criminal Division; ,10-630; 
11052,None,Criminal Division; ,10-627; 
11053,None,Tax Division; ,10-628; 
11054,None,Criminal Division; ,10-626; 
11055,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-624; 
11056,None,Civil Division; ,10-623; 
11057,None,National Security Division (NSD); ,10-622; 
11058,None,Tax Division; ,10-620; 
11059,None,Criminal Division; ,10-619; 
11060,None,Tax Division; ,10-618; 
11061,None,Civil Division; ,10-617; 
11062,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-615; 
11063,None,Environment and Natural Resources Division; ,10-614; 
11064,None,Criminal Division; ,10-613; 
11065,None,Office of the Attorney General; ,10-611; 
11066,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-612; 
11067,None,Civil Division; ,10-610; 
11068,None,Criminal Division; ,10-609; 
11069,None,Criminal Division; ,10-607; 
11070,None,National Security Division (NSD); ,10-608; 
11071,None,Antitrust Division; ,10-606; 
11072,None,Antitrust Division; ,10-604; 
11073,None,Environment and Natural Resources Division; ,10-603; 
11074,None,Civil Division; ,10-602; 
11075,None,Office of the Attorney General; ,10-601; 
11076,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-597; 
11077,None,Criminal Division; ,10-595; 
11078,None,Criminal Division; ,10-594; 
11079,None,Civil Rights Division; ,10-591; 
11080,None,Civil Division; ,10-590; 
11081,None,Antitrust Division; ,10-589; 
11082,None,Criminal Division; ,10-586; 
11083,None,Environment and Natural Resources Division; ,10-585; 
11084,None,Environment and Natural Resources Division; ,10-584; 
11085,None,Tax Division; ,10-581; 
11086,None,National Security Division (NSD); ,10-580; 
11087,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-579; 
11088,None,Civil Division; ,10-578; 
11089,None,Civil Rights Division; ,10-577; 
11090,None,Criminal Division; ,10-572; 
11091,None,Civil Rights Division; ,10-573; 
11092,None,Antitrust Division; ,10-571; 
11093,None,Criminal Division; ,10-567; 
11094,None,Criminal Division; ,10-568; 
11095,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-569; 
11096,None,National Security Division (NSD); ,10-566; 
11097,None,Criminal Division; ,10-565; 
11098,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-564; 
11099,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-563; 
11100,None,Environment and Natural Resources Division; ,10-562; 
11101,None,Criminal Division; ,10-560; 
11102,Hate Crimes; ,Civil Rights Division; Civil Rights - Criminal Section; ,10-557; 
11103,None,Tax Division; ,10-556; 
11104,None,Criminal Division; ,10-555; 
11105,None,Office of the Attorney General; ,10-554; 
11106,None,Criminal Division; ,10-553; 
11107,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-552; 
11108,None,National Security Division (NSD); ,10-551; 
11109,None,Office of the Deputy Attorney General; ,10-550; 
11110,None,Criminal Division; ,10-549; 
11111,None,Criminal Division; ,10-548; 
11112,None,Environment and Natural Resources Division; ,10-546; 
11113,None,Antitrust Division; ,10-545; 
11114,None,Tax Division; ,10-541; 
11115,None,Civil Rights Division; ,10-540; 
11116,None,Criminal Division; ,10-539; 
11117,None,Civil Rights Division; Civil Rights - Disability Rights Section; ,10-538; 
11118,None,Civil Rights Division; ,10-537; 
11119,None,Office of the Attorney General; ,10-535; 
11120,None,Criminal Division; ,10-534; 
11121,None,Antitrust Division; ,10-533; 
11122,None,Tax Division; ,10-536; 
11123,None,Civil Division; ,10-532; 
11124,None,Criminal Division; ,10-530; 
11125,None,Criminal Division; ,10-531; 
11126,None,Civil Division; ,10-529; 
11127,None,Criminal Division; ,10-528; 
11128,None,Criminal Division; ,10-526; 
11129,None,Environment and Natural Resources Division; ,10-525; 
11130,None,Environment and Natural Resources Division; ,10-521; 
11131,None,Civil Division; ,10-522; 
11132,Indian Country Law and Justice; ,Office of the Attorney General; ,10-511; 
11133,None,Environment and Natural Resources Division; ,10-520; 
11134,None,Office of Public Affairs; ,10-518; 
11135,None,Office of the Attorney General; ,10-517; 
11136,None,Criminal Division; ,10-515; 
11137,None,Tax Division; ,10-513; 
11138,None,Criminal Division; ,10-509; 
11139,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-506; 
11140,None,Office of the Attorney General; ,10-505; 
11141,None,Environment and Natural Resources Division; ,10-503; 
11142,None,Criminal Division; ,10-502; 
11143,None,Civil Division; ,10-500; 
11144,None,Civil Division; ,10-499; 
11145,None,Criminal Division; ,10-498; 
11146,None,Criminal Division; ,10-497; 
11147,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-496; 
11148,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-495; 
11149,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-494; 
11150,None,Civil Rights Division; Civil Rights - Criminal Section; ,10-493; 
11151,None,Antitrust Division; ,10-490; 
11152,None,Antitrust Division; ,10-488; 
11153,None,Criminal Division; ,10-489; 
11154,None,Civil Division; ,10-487; 
11155,None,Criminal Division; ,10-485; 
11156,None,Criminal Division; ,10-484; 
11157,None,Antitrust Division; ,10-483; 
11158,None,Tax Division; ,10-482; 
11159,None,Antitrust Division; ,10-479; 
11160,None,Antitrust Division; ,10-478; 
11161,Indian Country Law and Justice; ,Civil Rights Division; ,10-481; 
11162,Intellectual Property; ,Office of the Deputy Attorney General; ,10-480; 
11163,None,Tax Division; ,10-475; 
